GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
7950000US3603101,3603101,"Putnam County PUMA, New York",36790,503,27667,624,22995,629,9123,573,2.7,0.6,1.0,0.4,0.4,0.2,8.6,2.0,2.4,0.5,0.7,0.4,0.3,0.2,8.1,1.8,5.5,0.9,2.7,0.7,1.5,0.5,14.7,2.7,6.6,0.9,4.9,0.9,3.9,0.9,12.2,2.3,8.7,1.0,7.4,1.0,6.1,1.0,14.0,2.6,13.3,1.2,12.8,1.3,11.0,1.3,15.7,2.5,13.7,1.1,14.4,1.3,14.1,1.3,10.7,1.8,22.6,1.5,25.9,1.8,27.7,2.0,9.9,1.9,11.9,1.1,14.7,1.4,17.1,1.7,2.3,1.0,12.7,1.0,15.5,1.4,17.8,1.6,3.8,1.2,94901,3033,109753,2743,118808,4320,42009,3643,114207,3169,130663,3989,N,N,58709,3470,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
7950000US3603102,3603102,"Westchester County (Northwest) PUMA, New York",50226,881,35920,704,28006,721,14306,797,4.1,0.6,2.5,0.6,0.3,0.2,9.2,1.8,3.1,0.6,1.8,0.6,0.9,0.5,7.1,1.5,6.5,0.8,4.9,0.8,3.4,0.8,12.3,1.6,5.8,0.7,4.1,0.7,2.2,0.6,11.1,1.7,8.9,1.0,7.6,1.0,6.4,1.0,12.0,2.1,14.4,0.8,13.0,1.2,12.2,1.2,18.0,2.2,12.2,0.9,12.6,1.1,12.5,1.2,9.2,1.8,18.2,1.2,19.7,1.3,21.9,1.6,12.8,1.9,10.7,0.8,12.6,1.1,14.5,1.3,4.8,1.1,16.2,0.9,21.1,1.2,25.6,1.5,3.6,1.0,89170,3062,107976,3255,124318,3605,47469,3646,124442,3004,144515,3767,N,N,67944,4689,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X)
7950000US3603103,3603103,"Westchester County (Northeast) PUMA, New York",45944,521,36337,594,30920,618,9607,572,1.7,0.4,0.9,0.3,0.2,0.1,5.2,1.3,1.7,0.4,0.6,0.3,0.4,0.2,5.7,1.6,4.3,0.6,2.8,0.6,1.8,0.6,10.7,2.1,5.0,0.7,3.3,0.7,2.9,0.6,11.7,2.3,7.1,0.8,5.5,0.9,3.3,0.6,14.1,2.6,12.0,1.0,9.9,1.1,9.0,1.2,18.3,2.7,10.3,0.9,10.1,1.0,8.9,1.0,11.7,2.1,18.2,1.0,19.9,1.2,20.5,1.3,12.1,2.1,11.6,0.9,13.8,1.0,15.1,1.2,3.4,1.1,28.2,1.4,33.2,1.5,37.8,1.8,7.2,1.9,119383,4391,141002,3738,158033,4613,51931,2486,186274,6821,211795,8095,N,N,83864,8286,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X)
7950000US3603104,3603104,"Westchester County (Southeast) PUMA, New York",40870,546,29364,568,23191,622,11506,670,4.1,0.7,2.3,0.6,0.5,0.3,9.7,1.9,3.2,0.6,2.0,0.7,0.7,0.3,6.8,1.4,5.7,0.8,3.7,0.8,2.1,0.7,11.8,2.3,6.1,0.7,5.4,1.0,4.1,1.1,9.1,1.8,8.6,0.9,7.4,1.0,5.9,1.1,12.3,2.1,14.2,1.2,12.2,1.5,9.9,1.5,16.6,2.5,10.6,1.2,10.2,1.3,10.2,1.4,11.1,2.3,14.5,1.2,15.0,1.3,16.4,1.6,13.1,2.3,8.8,1.0,10.4,1.1,11.8,1.3,4.7,1.7,24.1,1.1,31.3,1.3,38.4,1.7,4.9,1.3,92759,4438,120536,3408,150908,5643,50476,4408,176069,6753,213177,8542,N,N,77382,6798,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X)
7950000US3603105,3603105,"Westchester County (Central)--White Plains City PUMA, New York",61442,720,41290,684,33177,786,20152,788,2.6,0.4,1.0,0.3,0.3,0.2,6.6,1.2,3.2,0.5,1.3,0.4,0.5,0.3,7.3,1.2,5.8,0.7,3.2,0.7,1.7,0.6,11.5,1.5,6.1,0.7,4.5,0.7,3.3,0.7,8.8,1.5,8.0,0.8,6.4,0.9,5.3,0.9,11.3,1.5,13.1,0.9,11.4,1.0,9.7,1.1,17.3,1.9,11.0,0.9,9.6,1.0,8.8,1.0,13.6,1.6,16.2,1.0,17.8,1.3,18.3,1.5,12.6,1.6,11.3,0.8,14.2,1.2,15.7,1.3,4.9,0.9,22.8,1.0,30.6,1.6,36.4,1.9,6.1,1.1,100521,3103,132790,4378,154930,5711,54882,3528,155321,4344,190968,5976,N,N,78077,4145,25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
7950000US3603106,3603106,"Westchester County (Southwest)--Yonkers City PUMA, New York",73705,977,47596,694,29751,835,26109,888,8.1,0.7,5.3,0.8,1.3,0.5,14.7,1.6,4.9,0.5,3.7,0.7,1.6,0.5,7.9,1.0,10.4,0.8,8.6,0.9,5.6,1.0,14.1,1.6,9.7,0.7,8.5,0.8,6.1,0.9,11.7,1.3,11.9,0.8,12.0,1.0,10.3,1.4,11.9,1.4,17.2,1.0,17.2,1.2,16.8,1.3,17.0,1.5,11.8,0.8,12.1,0.9,13.5,1.2,10.7,1.2,14.3,1.0,16.9,1.3,22.2,1.9,8.2,1.3,6.5,0.7,8.8,1.0,12.5,1.5,1.8,0.6,5.3,0.6,7.0,0.8,10.1,1.1,1.9,0.6,56782,1258,68353,2183,90653,3627,36319,1663,76077,1702,87938,2442,108793,3162,50732,2109,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
7950000US3603107,3603107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, New York",70986,908,46253,692,31491,852,24733,915,5.8,0.6,3.6,0.6,1.0,0.4,11.2,1.6,3.8,0.5,1.8,0.5,0.9,0.5,7.6,1.2,9.4,0.8,7.4,0.9,4.4,0.7,13.5,1.2,8.0,0.7,7.1,0.9,4.5,0.7,10.5,1.3,11.5,0.8,9.6,0.8,7.8,1.0,15.1,1.7,16.0,1.0,14.8,1.1,13.6,1.3,17.7,1.8,11.2,0.9,11.5,1.0,12.0,1.2,10.5,1.4,14.1,0.9,17.1,1.1,19.7,1.5,7.8,1.2,7.2,0.6,9.5,0.9,12.1,1.1,2.2,0.7,13.0,0.7,17.6,1.0,24.1,1.4,3.8,0.7,66435,2136,87078,2608,111228,3598,41958,2042,109474,2751,133892,3828,164758,5924,60165,3188,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.1,(X)
7950000US3603201,3603201,"Nassau County (Northwest)--North Hempstead Town (North) PUMA, New York",39686,541,29956,441,25589,513,9730,612,3.5,0.6,1.9,0.5,0.8,0.3,9.0,1.9,2.7,0.6,1.0,0.4,0.6,0.3,8.6,2.2,4.9,0.6,2.6,0.5,1.8,0.5,12.5,1.9,5.0,0.7,4.0,0.8,2.8,0.7,8.5,1.8,6.4,0.9,5.6,0.8,4.5,0.8,9.0,2.1,12.0,1.0,10.7,1.1,9.9,1.1,16.5,2.5,9.2,0.9,8.2,1.0,7.7,1.0,11.4,1.8,17.2,1.1,18.1,1.4,18.3,1.5,13.9,2.2,10.7,0.9,12.4,1.1,13.3,1.3,4.4,1.3,28.4,1.2,35.6,1.5,40.3,1.8,6.1,1.6,115229,3397,142545,7332,162315,6361,53248,3439,180380,5665,213336,7381,N,N,75499,5341,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
7950000US3603202,3603202,"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA, New York",37970,490,29170,431,24201,554,8800,490,2.6,0.6,1.7,0.6,0.8,0.4,7.1,1.8,1.8,0.4,1.2,0.4,0.8,0.4,4.9,1.4,5.9,0.8,3.4,0.7,2.7,0.7,14.3,2.4,6.1,0.8,4.9,0.9,4.1,0.8,10.3,2.3,7.4,0.8,5.9,0.8,4.8,0.7,11.9,2.3,11.6,1.0,10.2,1.2,9.0,1.2,15.7,2.3,11.0,1.1,10.3,1.1,9.6,1.2,13.0,2.1,16.8,1.1,18.8,1.3,19.3,1.5,10.9,2.0,11.4,1.0,13.4,1.2,13.9,1.3,4.4,1.2,25.4,1.3,30.2,1.6,35.0,1.9,7.6,1.8,109467,3654,131500,3739,147037,5978,52182,5776,166801,4342,190858,5357,210432,6700,82142,5984,36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
7950000US3603203,3603203,"Nassau County (East Central)--Oyster Bay Town (Central) PUMA, New York",33954,364,27765,426,23642,498,6189,378,2.0,0.5,0.9,0.4,0.3,0.2,7.3,2.1,1.7,0.4,0.5,0.3,0.4,0.2,6.9,1.8,5.3,0.7,2.6,0.6,2.2,0.6,18.2,2.7,5.8,0.8,4.2,0.8,3.3,0.7,13.4,2.7,7.5,1.0,6.1,1.0,4.8,1.0,13.7,2.7,12.3,1.2,12.6,1.3,11.9,1.3,13.8,2.7,14.0,1.3,14.8,1.4,13.8,1.5,9.0,2.4,22.1,1.5,24.6,1.6,25.9,1.8,11.0,2.9,13.7,1.1,15.6,1.3,17.3,1.4,4.2,1.8,15.5,1.1,18.2,1.4,20.3,1.5,2.6,1.4,102356,3649,115481,3450,125327,3394,39106,2459,124759,4101,138900,4978,147825,5210,57859,4483,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X)
7950000US3603204,3603204,"Nassau County (West Central)--North Hempstead Town (South) PUMA, New York",37341,531,28539,451,23018,536,8802,544,2.5,0.5,1.2,0.4,0.5,0.3,7.5,1.9,1.8,0.5,0.8,0.4,0.3,0.2,5.9,1.6,5.8,0.8,3.0,0.7,2.1,0.5,16.2,2.4,6.5,1.0,5.4,1.0,4.5,1.0,10.1,2.0,8.6,1.0,8.0,1.3,6.2,1.1,12.3,2.4,13.8,1.1,12.7,1.2,11.9,1.3,17.0,2.5,12.7,1.0,12.4,1.1,12.2,1.3,12.9,2.3,23.2,1.4,26.7,1.6,27.5,1.6,11.7,2.3,12.3,1.1,14.4,1.3,16.7,1.6,3.5,1.3,12.8,1.1,15.4,1.3,18.1,1.5,3.0,1.0,96536,2754,107723,3010,118924,3056,45816,4519,116355,3282,129973,3640,N,N,65038,6652,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
7950000US3603205,3603205,"Nassau County (West Central)--Hempstead Town (Northwest) PUMA, New York",36585,431,29574,493,23133,540,7011,444,2.4,0.5,1.6,0.6,0.7,0.4,7.6,2.0,2.2,0.5,1.1,0.4,0.6,0.3,7.2,1.8,4.9,0.8,3.0,0.6,2.2,0.6,14.1,2.6,5.5,0.8,3.7,0.8,2.9,0.7,13.4,2.2,9.2,1.1,7.7,1.2,5.9,1.0,17.2,3.0,14.7,1.1,13.7,1.2,12.3,1.3,18.8,2.6,12.4,1.1,13.1,1.3,12.9,1.3,8.0,1.9,21.4,1.3,25.3,1.5,27.1,1.7,7.4,1.9,12.0,1.1,13.6,1.3,15.4,1.5,2.6,0.9,15.2,1.0,17.2,1.2,20.1,1.4,3.7,1.5,96786,3498,110787,3181,121542,4103,41223,3722,123123,3809,135652,4700,N,N,60690,6205,37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
7950000US3603206,3603206,"Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA, New York",41286,693,29361,718,16746,664,11925,672,7.9,0.9,5.1,1.0,1.6,0.7,17.0,2.4,4.5,0.7,2.5,0.6,1.0,0.5,10.2,2.4,8.3,0.8,7.7,1.1,5.6,1.2,11.5,1.8,7.7,1.0,8.9,1.3,6.2,1.1,8.1,1.9,12.2,1.2,11.4,1.5,10.2,1.9,14.9,2.0,17.3,1.3,17.0,1.6,18.4,1.9,16.1,2.3,12.5,1.3,13.5,1.6,14.3,2.1,9.2,1.7,16.6,1.0,18.9,1.6,21.4,1.9,9.0,1.8,7.9,0.9,9.3,1.1,12.6,1.9,2.5,1.0,5.0,0.7,5.7,0.8,8.5,1.3,1.6,0.7,63565,1969,71316,2994,86970,3315,37887,3536,79356,2076,86121,2508,102478,3762,51846,3253,48.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),51.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.0,(X)
7950000US3603207,3603207,"Nassau County (Central)--Hempstead Town (Northeast) PUMA, New York",37342,350,30004,452,24530,485,7338,414,1.5,0.4,0.7,0.3,0.4,0.2,5.2,1.6,2.2,0.5,0.9,0.3,0.4,0.2,7.5,1.6,5.2,0.7,2.2,0.5,1.5,0.5,18.7,3.0,4.0,0.7,3.4,0.8,3.2,0.9,7.3,1.9,8.1,0.8,6.6,0.9,5.7,0.9,14.8,2.6,15.6,1.3,15.2,1.4,12.7,1.4,18.8,3.2,15.8,1.3,16.4,1.5,15.8,1.6,13.7,2.6,24.1,1.1,26.9,1.5,28.8,1.6,9.4,2.0,13.5,1.1,16.3,1.3,18.7,1.6,2.6,1.0,9.9,0.9,11.4,1.1,12.8,1.2,2.0,1.0,95306,2554,106956,2315,115417,4078,45753,4873,109397,2558,119884,2738,N,N,59921,5089,36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
7950000US3603208,3603208,"Nassau County (Southeast)--Oyster Bay Town (South) PUMA, New York",36230,439,28776,489,23967,565,7454,531,1.7,0.4,0.9,0.3,0.7,0.3,5.4,1.5,2.0,0.5,0.8,0.4,0.4,0.2,7.3,1.9,4.9,0.7,2.1,0.5,1.6,0.4,16.2,2.9,5.1,0.6,3.2,0.7,2.3,0.7,12.5,2.2,8.8,0.9,7.1,1.0,6.0,1.1,14.6,2.6,12.7,1.1,12.3,1.1,11.1,1.2,15.5,2.6,14.0,1.1,14.6,1.2,14.1,1.4,12.2,2.6,22.9,1.1,26.4,1.3,27.5,1.6,9.6,2.2,14.7,1.1,17.4,1.3,19.1,1.5,3.8,1.2,13.1,1.2,15.2,1.5,17.2,1.7,2.9,1.1,101354,2726,115490,3882,125358,3379,43750,3366,117407,2770,130564,3591,N,N,61006,3586,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
7950000US3603209,3603209,"Nassau County (Central)--Hempstead Town (East Central) PUMA, New York",34084,417,28017,483,24088,504,6067,402,1.5,0.4,0.3,0.2,0.2,0.1,6.8,2.4,1.4,0.4,0.4,0.2,0.3,0.2,6.0,1.7,3.5,0.6,2.0,0.5,1.3,0.5,12.4,2.5,5.3,0.7,3.9,0.7,3.3,0.8,12.2,2.7,7.0,0.8,5.6,0.8,4.9,0.8,14.3,3.0,12.3,1.2,10.7,1.2,8.8,1.2,20.1,3.9,12.2,1.0,12.5,1.2,11.6,1.3,9.8,2.4,23.2,1.5,25.7,1.8,26.4,1.9,11.1,2.6,15.0,1.2,17.4,1.4,19.1,1.7,3.7,1.6,18.6,1.1,21.5,1.4,24.2,1.6,3.6,2.0,112882,3469,127138,4482,135962,4008,46891,5989,134238,3139,148130,3707,N,N,65170,6381,37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.0,(X)
7950000US3603210,3603210,"Nassau County (South Central)--Hempstead Town (Southeast) PUMA, New York",35805,435,27166,451,21812,550,8639,560,3.0,0.6,1.9,0.6,0.6,0.3,7.5,1.7,2.2,0.5,0.7,0.3,0.7,0.3,6.9,1.8,5.9,0.9,3.3,0.8,2.2,0.7,15.3,2.7,4.0,0.7,2.7,0.7,2.5,0.8,8.0,1.9,7.8,0.9,6.9,1.0,4.9,0.8,11.6,2.5,14.2,1.3,12.4,1.4,10.3,1.5,20.4,3.2,12.6,1.1,13.1,1.3,12.8,1.3,11.4,2.1,21.7,1.4,24.1,1.6,25.3,1.8,13.5,2.3,13.3,1.1,16.0,1.3,18.2,1.5,3.7,1.4,15.2,1.1,19.0,1.5,22.6,1.8,1.7,0.7,100523,4142,117267,3598,130957,2998,51830,6819,123863,2993,141708,3903,N,N,62219,4043,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
7950000US3603211,3603211,"Nassau County (West Central)--Hempstead Town (West Central) PUMA, New York",34611,597,26902,516,20446,533,7709,614,3.0,0.6,1.7,0.7,0.2,0.2,8.6,2.1,2.9,0.6,1.3,0.5,0.9,0.5,8.5,2.2,5.7,0.9,3.5,0.8,3.1,0.8,13.5,2.4,5.7,0.8,4.2,0.9,3.7,0.9,11.9,2.2,8.2,1.0,6.6,1.0,5.4,1.0,15.2,2.6,15.0,1.4,14.2,1.6,12.8,1.7,18.1,3.4,13.2,1.3,13.8,1.4,12.5,1.4,10.8,2.5,23.5,1.7,28.3,2.1,30.0,2.3,7.9,1.9,13.9,1.4,16.0,1.7,18.5,2.1,3.7,1.6,8.8,0.9,10.5,1.2,12.8,1.3,1.7,0.8,92906,3382,107482,3008,116880,3684,42116,3321,105111,3018,117556,3702,N,N,55390,4191,39.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
7950000US3603212,3603212,"Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA, New York",37975,563,25347,476,19929,531,12628,723,4.3,0.7,2.1,0.6,0.7,0.5,9.6,2.0,2.7,0.6,2.0,0.7,0.4,0.5,4.7,1.2,6.2,0.7,3.6,0.9,2.4,0.7,12.4,1.9,5.6,0.9,5.1,1.0,4.3,1.0,6.4,1.4,7.7,1.0,6.5,1.1,5.2,1.0,10.5,1.7,13.2,1.2,11.6,1.3,9.8,1.3,17.1,2.3,13.3,1.3,12.1,1.4,11.8,1.5,15.6,2.5,20.3,1.5,22.6,1.9,24.4,2.1,14.7,2.3,11.3,1.1,14.4,1.5,16.4,1.8,4.8,1.3,15.3,1.2,20.2,1.7,24.5,2.1,4.1,1.3,94409,2639,111027,3468,128169,4969,58329,5002,122518,3923,144391,5178,N,N,73502,4434,37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
7950000US3603301,3603301,"Suffolk County (Northwest)--Huntington Town (North) PUMA, New York",35071,471,26490,422,21080,570,8581,474,2.5,0.5,1.3,0.5,0.3,0.2,6.5,1.5,1.7,0.4,1.0,0.5,0.5,0.3,4.1,1.3,5.3,0.7,3.9,0.9,2.0,0.8,11.1,2.0,5.1,0.8,4.6,0.9,3.2,0.7,7.5,2.0,9.3,1.0,7.5,1.0,6.1,1.1,15.1,3.1,13.1,1.1,11.6,1.4,9.8,1.5,18.2,3.2,12.1,1.2,12.1,1.5,11.1,1.5,10.9,2.0,20.6,1.4,22.4,1.6,24.6,1.9,14.7,2.5,12.4,1.2,14.3,1.4,16.8,1.8,5.4,1.5,18.0,1.2,21.2,1.6,25.5,1.8,6.5,1.7,101442,2632,114537,4930,133444,4062,56958,6642,134176,4195,149569,5282,N,N,81674,5904,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
7950000US3603302,3603302,"Suffolk County (Northwest)--Huntington Town (South) PUMA, New York",33970,427,27495,395,23559,518,6475,414,2.1,0.6,0.9,0.5,0.6,0.4,7.2,2.0,2.0,0.4,0.7,0.3,0.5,0.3,8.3,2.0,5.1,0.7,2.7,0.6,2.3,0.6,16.7,2.9,4.4,0.7,3.3,0.7,2.4,0.6,9.3,2.3,6.2,0.9,5.5,0.9,4.1,0.9,9.1,2.2,13.1,1.1,11.7,1.1,10.3,1.1,18.3,3.4,12.5,0.9,12.7,1.1,12.3,1.3,12.6,2.7,19.8,1.4,22.1,1.7,22.9,1.9,9.4,2.4,14.4,1.3,16.7,1.5,17.9,1.5,5.1,1.8,20.5,1.5,23.7,1.7,26.6,1.8,4.0,1.6,108184,3748,126259,4556,137033,4055,48663,5658,140967,4442,156773,5081,N,N,67845,6187,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
7950000US3603303,3603303,"Suffolk County (Northwest)--Smithtown Town PUMA, New York",38944,493,31359,436,26744,556,7585,506,1.7,0.4,0.8,0.3,0.5,0.3,5.6,1.4,1.8,0.5,0.8,0.4,0.4,0.2,6.0,1.8,4.4,0.6,2.0,0.5,1.3,0.4,14.8,2.3,3.6,0.5,2.3,0.4,2.0,0.4,8.8,1.8,7.5,0.9,6.4,0.9,4.8,0.8,12.8,2.1,13.1,1.1,11.7,1.2,10.7,1.2,18.7,2.8,13.4,1.0,14.2,1.1,13.5,1.1,10.4,2.2,23.2,1.2,25.4,1.4,26.4,1.5,14.4,2.8,15.0,1.0,17.5,1.3,19.3,1.4,4.5,1.5,16.3,0.9,18.8,1.1,21.1,1.2,4.0,1.3,107584,2135,121237,3510,129951,2571,53139,4048,131118,4040,144392,4773,N,N,71659,5848,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X)
7950000US3603304,3603304,"Suffolk County (North Central)--Brookhaven Town (North) PUMA, New York",38501,536,28893,534,24361,517,9608,559,2.1,0.5,1.0,0.5,0.6,0.4,5.8,1.6,1.8,0.4,0.5,0.3,0.3,0.2,5.9,1.6,6.0,0.8,2.7,0.7,1.9,0.6,16.3,2.5,5.4,0.9,3.3,0.8,2.5,0.7,12.6,2.3,7.9,1.1,6.7,1.1,5.7,1.1,11.8,2.6,13.4,1.2,12.2,1.4,10.5,1.3,17.3,2.4,12.7,1.0,12.5,1.4,12.0,1.4,13.3,2.5,22.5,1.4,25.9,1.7,27.0,1.9,10.7,2.1,13.6,1.1,16.9,1.5,18.7,1.6,3.6,1.4,14.6,1.0,18.3,1.4,20.8,1.6,2.7,0.9,101245,2919,118703,3186,128689,4207,47486,4259,124049,3466,143342,4234,153845,4391,62135,3865,33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X)
7950000US3603305,3603305,"Suffolk County (East) PUMA, New York",54322,1046,36471,721,29727,815,17851,998,3.7,0.6,2.0,0.6,0.5,0.2,8.0,1.5,3.1,0.6,1.3,0.4,0.7,0.3,6.9,1.4,7.4,0.8,5.1,0.9,3.7,0.8,12.8,1.8,7.6,0.8,6.6,1.0,5.9,1.1,10.0,1.5,11.6,1.1,10.3,1.1,8.7,1.2,14.8,2.2,15.2,1.0,14.1,1.1,13.6,1.2,16.8,1.8,13.7,0.9,15.9,1.2,16.8,1.5,9.3,1.4,18.7,1.2,21.6,1.5,22.8,1.6,12.0,2.0,8.3,0.8,10.1,1.1,11.8,1.3,3.8,0.9,10.8,0.9,13.1,1.1,15.4,1.3,5.5,1.2,77321,2462,92059,2668,100080,3278,47276,2519,108603,3694,123992,4633,137208,5485,73374,5353,38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X)
